"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","pathway"
"protein ubiquitination",16.5843486093463,-0.310154913601045,2.54248108529217,1.72251117167604,3.60613826969761,-1.09885164002474,0.45574060958262,-2.71748930866158,2.29733297723695,0.586466293008364,-1.97961585540581,0.648083364132565,2.50164178061729,0.136169254925953,0.681023277963385,-1.4801745342766,1.33336348455377,-1.7578080422237,-0.921108239432636,-0.613141901602672,-0.730601920085435,0.15605279679083,1.62122981544369,-0.414535434157978,-1.17931572578074,-1.08479483896388,-1.1535554528031,0.275554562042042,-0.918757794725633,-0.17903514053676,1.23890759776534,-0.600730190089553,0.721192561023918,-0.498599514983473,-0.593376429417085,0.36008698564976,-0.304134890415184,1.60794738086043,0.525563672559362,0.645436336633593,1.0635238368854,0.406285435600674,0.555899138255771,-0.87429367595938,0.165973991306374,0.474117948390931,-2.46264496812939,-0.902481856101846,-1.56609350064086,0.216417041242484,0.16186500773295,-0.274023441807055,-0.966411850500778,-1.03471667987426,0.855695252704042,-0.269145000319595,-2.18688130929544,3.09379953092238,-0.30936244857508,-1.60362744217786,0.529154555780504,0.698465876483595,1.76294036094867,-1.33722862818095,0.882026752438703,-1.99360875003936,1.31650982328461,1.24445714302363,0.933323534529054,1.3974402023969,1.04551354066573,-0.664574086836393,0.700951802595759,-0.119819522190021,0.156655358482872,2.31967934819169,-0.0465524730831951,-0.574876046995215,0.854732316218692,2.73517245358039,0.0487765535645021,-0.482157205374381,-0.134702888229354,-0.578636160845555,0.440722235156536,-0.810482749927218,-0.777731846686709,-0.215781443851948,0.456122371166754,0.211127913258871,-0.416451936332171,-0.107482091338426,-0.24850360783471,1.09678437074761,0.100611605506071,-1.04420273244101,0.207023456636968,-0.444116798621298,0.855017444982736,0.430901426327991,0.178684599930924,-0.540103064094418,-0.0518432633655402,1.66431316309371,0.687040265723222,0.444133803200086,1.19343652274516,-0.388213054784154,0.131708749987267,-7.05785432680687,-0.784053860215296,6.98336986625699,0.974258103314143,-1.18869539909882,-1.04571825666734,-2.06936982959531,-6.92181660674939,0.522031759241055,0.277956516981581,-0.134033393596764,0.293525754725773,-0.00275940472368192,-3.72564392531194e-14,"protein ubiquitination"
"proteoglycan biosynthetic process",-54.7329824222297,2.67129297370202,-0.21619043598709,1.86839484732178,-1.08963197018378,-1.19638180042042,-4.14784745574805,3.49027024911983,0.400368715093454,0.450744069826385,4.24093375232112,-2.16473767801916,-1.01494140892994,-1.17051817157393,1.32019278568771,-3.55147454213114,3.84690189736802,-3.88044726754687,-4.43832266469125,-2.87696778615227,4.42943315246289,3.5041275894792,-4.69854382897892,1.22683469894179,0.71459853279281,0.658392094360538,0.382707402878917,-1.76199021797184,0.19955644118658,-1.29942848197552,-0.723600449133752,1.02093455626199,0.577316564791628,1.64419818817018,-0.776762239068083,-0.19014825983677,-0.0127318503066179,2.50630566553815,1.13820536835557,-0.507101550840468,-0.94636282878723,1.72721956199939,2.40409670988914,1.3795889480896,-2.64740487954453,6.4892300800464,-0.487682125501314,-1.34261073011515,4.83149585463454,-1.09596639732289,-0.480718369129273,1.31099409492071,3.52011087333345,-3.52146779039469,4.21945774157069,-0.942960809856691,-1.39338715054147,0.230683462428855,1.2475187634447,-1.17060114993262,-1.22947319129765,-1.18619404693673,0.648946088416363,0.160839992355449,-0.324507235475406,0.375215035054353,-0.0575409034814978,-0.703811314210289,-0.619240076260431,0.575406746391912,0.730110808359076,0.698079674973741,0.42261314644604,0.0401883769128765,0.83403246205066,-0.159074388740969,0.293515786106492,0.596638597985348,0.0360440388273639,-0.473610552245064,0.522817153828099,-0.754517929444002,-1.10038344747745,-1.99953572035317,-1.65429918145591,0.0620152851239092,0.173380566715333,0.648478371473186,1.27605488554807,0.654254281001854,-3.15668574013845,-3.00548565262343,3.96197104220641,-3.08120045341821,4.68534821603428,4.92091690917845,4.56693132709219,-0.231379676120088,2.1089380151357,3.2916373881544,-6.06749231986703,-1.10752999768228,-0.0204122992092724,-0.922955338271336,0.44814924113335,0.889025028167088,0.446456628836163,-0.850325447668379,-0.64047852893846,-1.51820732493704,-0.476818780550393,0.478628096738753,-1.13666024369848,10.1045870888083,0.753337859710543,-0.90539488753336,0.0692137923637352,-0.122424988807034,0.0627459014285039,0.218642213445604,0.127256454350936,0.00220611908044917,1.69254801146712e-15,"proteoglycan biosynthetic process"
"reactive oxygen species metabolic process",146.911876209623,-1.31516399903253,-0.195596022204384,-0.921644244702942,0.0425907241568923,-2.29939126557271,-5.60446115427098,-4.91839886765587,4.53978471276064,7.31925057276502,0.872199273281992,-5.68232866347366,-1.63870541193208,1.16907174130754,-0.706804368780671,-5.58524858548628,3.24709282634361,-9.91491902728933,-10.5557013029256,13.7575580385516,-17.6861243485064,0.953043425663856,3.52930021804627,-5.53321448897594,3.24645530407928,-10.7712720226938,-30.2803077729363,-3.40336189439151,-14.60555935747,-7.50908719130199,25.0403152470336,8.54521382895809,11.3484720708366,33.2069026368532,-5.56192008746618,-8.87254932938784,-11.9973478231147,-8.39220133942025,-0.0334684424698532,-10.7710405788818,-3.93431618855056,-7.03294053283258,-0.177389899399997,5.10602961678016,-6.9938904680274,-3.33540333015646,7.77990855289624,0.451814829167828,-0.670303609986729,0.269444069206245,3.30639578730594,-1.19634548509715,3.17272163638676,1.81227143209988,-2.23670221305351,0.630978775795016,1.42285209404709,-1.88805699497082,2.51183177968195,0.888400594250889,-1.6359853704954,-0.193789832685417,-2.90242647934057,-0.137965207356886,-1.76368103391197,1.63763376630895,1.88678206610597,0.334246003321606,0.446767431488205,0.580739101061296,-1.13869282818392,0.761244352688533,-0.351986023194961,1.32107974190539,0.812867377619199,-0.523602553491003,0.163272306595072,0.369499898571451,-0.504200172524074,-1.97568770832613,0.0130513457830884,-0.576735894625746,-0.396494301659032,-0.33538262210334,-0.483856552477028,0.309293702110887,-0.158089126106383,-0.302131875047685,-0.640642010470927,-0.154097634402453,-0.634436533063521,-0.224452060369115,0.0646918865134572,0.353282749526838,0.116079556660926,-0.0333144518242179,-0.29683985393704,0.429501200228708,-0.0581710085606186,-0.147956918294104,-0.0409563990716061,0.236028286064524,0.224746128583205,-0.111658022835737,-0.00407810747308309,0.0636536035959714,-0.0283839694198271,-0.031046103811602,-0.0102930642227557,0.0646028662237877,-0.0413865176628116,-0.0680727077036261,-0.0807077944050339,0.0591278943513746,0.00339450650212055,-0.0474288564059072,-0.053677066420859,0.0783377484264493,0.00788282030050783,-0.0343650696701879,-0.0397335871346774,0.00113338038415679,7.11149888976692e-14,"reactive oxygen species metabolic process"
"replication fork processing",-32.7602268018212,3.94252742430246,-5.30355918627406,2.2736424690187,-4.35541598087785,-2.79703169881031,1.3121504363336,2.47204597702593,1.90316865698858,-1.67477378779433,2.31460065496932,-0.888725730601449,-1.5168302336187,-1.83298237404291,1.82492578328949,-2.54338590946822,-1.46405163959093,-0.226429635116906,8.5511627378489,7.5143732036064,-0.267949002376901,-1.74594878198839,-1.33500136965371,1.48970424636992,-3.6637743094666,1.58283079118591,1.27092332253655,-2.60993377076178,-0.606542686779225,-2.87447099722937,1.04712669415922,-1.09656317259205,-0.243617664140349,-1.54258236719005,1.1125797675107,-0.313134501868171,-2.41212524506086,2.56116313826097,1.93102629835574,-0.818049110515699,6.24061042555888,-2.26318057778672,4.4879672966469,-0.817320859910391,-0.881179384629057,-2.02438654912672,-1.66121736819824,2.36050033091029,0.585459744561327,-3.02750897493086,0.914697686959738,-1.81810206436394,-2.37446823996406,-0.84272748249945,3.25265265808352,0.933104252280387,-1.4655236235533,-1.2332905806937,0.659651835477892,-0.319796479864197,3.31738579754472,7.21003954509051,-2.99655097886676,-0.71728108972226,-2.51329707889209,9.01895299390335,-0.812768922537934,5.12556359274002,-6.34359789940529,-0.293262036439652,-2.5924867233442,-1.53364574848088,-0.29014995005008,5.00979963387931,-1.0466557213623,-6.79640025162207,2.87802885813589,-0.253040949690247,-3.02441865629852,3.40826033499258,1.92313520835092,4.02457415420149,0.592846158463474,1.91908104947554,1.46197103058855,-2.19822718156891,-0.629213843911845,0.581188490091348,2.55061350221773,-4.33195729113173,-1.68875459746486,-1.69297488178444,-1.35783237829978,9.49489631624876,2.87686240141571,-1.3928857092505,4.20239707077118,-1.34617693973504,3.05439875821978,1.11749658508705,3.80279465162419,-0.0807610589369491,0.609554837427675,-13.487968339286,-0.584177598632209,1.7605216835435,-1.17916126861763,-0.0730296662226988,-1.58008191020749,-0.129906687077436,-0.261614417236458,0.815576507558585,-1.3247624711633,-0.245787620101396,-0.136187771744685,0.0623561538759308,-0.00172667367516885,0.0212763478180406,-0.172459385776406,0.0195047567633656,0.000254690685383051,-0.000133628378765871,-2.54192283541399e-14,"replication fork processing"
"replicative senescence",-25.2284851214243,-6.84760526635786,-9.21942101569257,-16.8724703707467,10.270898724163,-0.496572904516137,-2.34701975788776,2.08095010504857,-2.51657952038287,-1.40344200990801,-16.8025799139738,4.2415009049474,-6.53357201008034,4.81458191252356,-3.09954054578,-1.51706505793517,2.17549513816979,-1.43058870923381,6.12160770615935,5.50236925210933,3.28607816200141,9.49981582786627,0.36482281482123,-12.7334612533073,15.1892172589551,-10.1584468659193,0.0866985602070827,5.18401696257981,11.7283547482377,3.03053928252644,2.59357550474726,3.84120413199783,-2.84476181892541,7.64752720280457,-2.47326925226205,-1.85495036758648,-2.17014623898701,-1.79643360517576,-5.06821114010906,3.03269625108763,-10.866956870727,-1.54419100033225,1.82777286899984,1.54625377767943,12.7697839821939,-5.43978779620773,-13.9128254957185,6.78036996298727,16.334564632856,-7.3097612059952,-9.07640409159757,-8.82872027677354,-3.89094061916455,-2.41897208595536,4.0322460843632,3.22933507234923,-2.72170669607137,-15.1334904339046,-16.8275473924936,3.39505725403604,6.35464524633628,-2.45233650275584,-5.28895151049444,0.565318484515224,8.88603647541367,-3.51031184894625,0.0764983664859168,4.71654489215008,0.933177702061228,3.39003151697201,6.20561945908302,-4.77484237797295,2.1182220316099,3.53345417861445,5.07258361602906,-1.17355378396915,-4.00263096592705,0.220278768299648,0.0896686295612102,1.68968543071466,-0.522688916469051,-1.98407103922765,-0.796458385954947,0.0227457943548205,0.291720467009516,0.561989873056469,1.44305334225055,0.588383438940898,0.649328457503334,-0.487760428330239,-1.23771840647335,1.13399853617843,-0.467555348272836,0.158639919306368,0.0274350985034713,0.673216492712994,-0.138025543220576,-0.133796929669374,-0.363630335437485,0.175645267750011,0.27568423897479,-0.103901262918881,-0.242929030937536,0.051952417217192,0.447584041123259,-0.16366040309351,-0.0276903121336289,0.020305737245838,-0.0952346791775393,0.0965638750857342,-0.0974933844836026,-0.0416876298936443,0.0533388999108781,0.00757520707451634,0.0191316878302708,0.0153693076602732,0.0256856798809903,0.158425265928498,-0.00951769478592587,0.0214526351827206,0.00819486379922132,0.000920100698194951,1.75999080760658e-14,"replicative senescence"
"resolution of meiotic recombination intermediates",-55.7382731179246,0.381501184679128,-9.59749212950721,-0.042557318333679,-4.4527632437316,-4.70679822892498,6.3734447545869,0.106965008825423,4.63646081841563,-0.128053579750715,3.83522723268856,-3.94186460408703,-3.34838338158492,4.2293608507981,1.47928503609342,2.65089069780763,-2.46009596594288,2.11597649575987,0.434392269162542,-0.0420330961445803,-1.69875496480575,1.04719164340225,0.832443721634181,0.208552909643043,-0.193047373645058,4.06349894247634,1.00793019607587,-0.607504798614071,-0.270394509518426,-3.15133871822186,-0.593263763229338,-2.12764429317449,-2.42845508202175,-0.0540460196624741,1.38009065606929,-3.12115723930691,-3.565967043015,3.36014719544574,-1.71590628799875,0.546522919267211,2.8372523542739,0.290146396622309,2.50292150368188,-0.378840578689159,-2.86788916018392,-4.57967750085121,-2.08123143502868,0.774841560382651,0.72088050849552,-3.75994076857686,1.5580234503298,-0.944600066749191,-3.1404832922272,-2.1677149021599,2.42302843111743,-2.74856868686346,-2.62592734666403,0.313327348970411,4.66692409274459,-1.96119663288199,3.63929280384331,9.51537894913556,-4.96327197577437,-0.244207182187272,-1.79231725475112,12.9080225901688,-2.37173885253872,9.78226338645476,-18.1766495294013,3.37558417333448,-6.4364245059601,-0.547053369405565,0.471781206123612,3.25429072620968,0.567612135284492,1.15831467676643,-1.68922588816045,0.0708595660195377,7.31549566409463,1.75127464953257,-13.182594006086,-4.83890737190875,0.0970347908545287,-3.17815212296229,-1.92569209296367,3.55780587322268,2.02088699096615,-2.75960971188076,-1.77573892892422,8.28943308261681,-0.442590170652016,0.816154875336674,-2.67485037509917,-5.64932896790576,0.807893967336113,-0.226524434316261,-2.48073764478462,0.504366006825745,-2.84745921029112,-0.280311549979534,0.116509805117447,1.28747677552364,-0.50674196431868,0.579813505251778,2.59539321628308,0.447147884617124,0.212438774002872,-0.083920426778031,0.0482932328394446,-0.078296878501682,0.218743757533224,0.208324781358739,0.172965094675885,-0.052142833932155,0.178513299751106,0.0270170231956583,0.0817572990498038,0.0144225448395766,0.0939890256067657,0.0652584459975796,0.0257379056253156,0.00260071286633553,2.39709510921338e-14,"resolution of meiotic recombination intermediates"
"siRNA processing",-29.2650340596041,4.33525058740392,2.82334433359472,5.88264186088664,0.318513166861688,-2.39160816331756,-11.8622413220242,12.8233440309518,-6.92437492167815,-2.51538055164309,2.75845596132167,-1.43925474299744,33.788395476865,7.07759516760509,-14.7112890996289,-1.31231324925436,-21.4779775146574,21.984678933698,-39.6954004675125,32.9217824053484,13.9992778417808,-3.03405517201161,5.55481293846933,-10.7865180339305,-4.47789035270475,15.2046231351907,-14.6261500767701,-9.76875884124533,23.3490422344423,15.7163569671852,-5.7819870289579,1.53892983853946,7.06709264111422,-3.9787274657396,-2.68186105172415,7.36742945660367,-5.1347282492637,-0.669560514500298,2.47512880145077,-1.34639886676002,0.646713087465369,0.0281909489183619,-1.46922681708109,2.05424828739924,0.667675479361777,1.26435293838468,-0.14033256840682,1.52337001461546,0.393290567568306,-1.12428325025862,0.0297733698012289,0.855824229928724,0.761703935059243,0.240182178159433,-0.565030669049947,1.70452447016052,2.35997442167641,-0.523027609629857,-0.0549743489021336,-0.267287086531777,1.34883501544188,3.01271600519565,0.301151731818796,2.50610282916306,-1.65043101093945,-0.389410690829429,1.4036565934617,0.822737605216154,-0.318284108642166,0.839588643458507,0.355313504003923,0.867234963416715,-0.411195994277583,0.0417544616586953,0.369936777425189,0.632454585681405,0.126219968177318,0.114673266591172,0.104463741893586,0.0237603605587625,0.128961236736066,-0.258578455666644,-0.260061402071492,0.5808692777871,0.21898208346599,0.0682354885302204,-0.33477633597764,-0.157678896450526,-0.221166657924758,-0.237256612371652,-0.0710846098062367,0.128132091110162,-0.122153990526343,0.0860713753623495,-0.0628490297534575,-0.0398169057231888,-0.0878947728037125,-0.0729995827884114,-0.0809782031154075,0.09445898833897,0.0535640747105021,-0.165361162051648,0.0230976550128857,0.00795147314935318,-0.0648364499983766,-0.0604084869333661,-0.0441677036600391,-0.046583041802376,0.0317554873643947,0.0257208420231492,0.0536023703927367,-0.00965511590330521,-0.00530735927159752,0.000985357559907846,-0.0230802253148393,-0.00814690649609741,0.00171142410146586,0.00995470406179411,0.00307167222358136,0.0224645101252762,0.000526191342040652,0.000340100802969953,8.55839379400314e-15,"siRNA processing"
"single-stranded DNA endodeoxyribonuclease activity",-55.352265401665,-1.85759411120105,-2.9198936962265,-0.761803457385598,1.40332179492823,-4.65702417035045,0.995008419522592,-2.01144734094076,4.49550427673615,-1.440990414372,-0.857410373257164,-3.53647730703687,-3.60946604672681,8.10425948454047,6.82536852442861,5.12525961683262,-1.89118023790266,2.57806539658875,11.6104051107789,9.21135757549509,3.52912853325244,10.3881356321895,-0.270454046195377,-7.46164307679887,10.0774890365349,-6.54462954172278,0.701752083351755,4.54854991440236,0.183368692878433,7.30326635196038,-1.69301126460319,-0.222220541986774,2.36913985455215,1.92302831151278,-0.177769758029991,4.52941650947261,2.83977712376394,-0.0860211712998954,-4.2904375069601,2.16163445755803,0.470288424852838,-1.24287725950071,-1.7150139544538,-0.625582674676731,-0.802899044247763,-1.75882560603324,-0.538668850807555,1.68464465858909,5.59760884552483,-1.33498158184873,-7.24812079507185,-7.7355689921951,-0.473885970277417,3.2573621235512,-3.99424400841734,11.9390300188497,-2.08178793517532,4.718204267162,3.60697679379417,1.35230542538843,-6.783585361474,-12.3476318525205,10.1221928282593,-4.75580124461758,-12.3949085604423,1.90872581731511,6.77884679672615,6.45895926664526,-6.03987556077205,6.53445744421645,-1.48218649534779,13.2231557025169,-7.79316722209647,-13.0842037033097,-4.26734720084847,0.106876754989866,-3.00272267932164,1.65277950266687,0.796507721369018,-2.04737050004782,4.47626273383154,1.64208756243636,-0.352157572983569,1.1872095367263,-0.660555210632851,1.85457620411315,-1.37499778596405,1.19265265413198,1.07163073960493,1.48028696915605,-3.84471281498039,3.49519781845042,-2.50232488841128,-0.710279058750717,1.09404294564384,-0.496766870691273,0.231305500109993,0.993128926459916,-1.49487290419871,-0.586967325935147,0.473316654508596,-0.103341579871951,0.395425018222991,-1.86301810779882,0.771497022319987,-0.517389958819508,0.440843177015559,0.0814166157125451,-0.730927646719976,-0.0171209530301713,0.000400794398701451,0.298028264914781,-0.233528433285579,-0.0177302838784228,0.0298138669260612,0.121067161848474,-0.0234246322918304,-0.0536388365398166,-0.0274159684038193,0.0238749690931132,0.0388864577429516,0.00382038604797067,3.48365000041317e-14,"single-stranded DNA endodeoxyribonuclease activity"
"somatic hypermutation of immunoglobulin genes",-57.2854697037738,-0.489014177365167,0.848878587551231,1.28584643159598,3.68728695901505,-3.97125338537139,1.63306596127443,0.484429449319568,5.246589267658,-4.71640505549827,0.817467141776012,-0.380873699450946,-0.235721562218888,-9.18636889445789,-6.51410609850773,6.3984217705343,-1.47860524933053,-1.24281011941858,11.733126928966,10.2514458857341,-1.61983091750673,-7.4777914792752,-10.2556764882517,0.979861938373858,-6.74883806538878,1.93237982506907,-3.24693022026654,-4.91622259759677,-4.12012918519366,-2.35459665593458,-0.564258975301783,0.961602179210124,-2.25870464661784,-0.757155292642653,-4.44219291630518,3.06124732954714,-3.3311489438768,1.94006766764984,-5.01487133447547,-0.0478284892199218,-4.18655394478095,1.61122203689708,-2.64131575049214,-0.636653701657154,-0.542566938389346,-1.09617361450099,-0.452134985412389,3.43745806935362,3.63362841007883,5.83867832122116,0.57190189364907,2.25807030075898,1.2872772315921,-1.43173739882706,-0.588666110349204,-20.4633400531702,4.05206093987149,-1.53278445979421,-4.06813160051593,-1.16284554292218,6.00708338782702,0.90380807762337,1.88744113424475,-1.88600791913054,-2.65645075352837,-0.500970131157634,-6.54644472081141,4.395322299893,-2.47956876748686,-0.780975475038734,-2.63607996945901,7.42277987610531,-0.0543359057866692,-0.700095432340436,2.50356567249683,12.4241487971678,-15.6336437159534,6.05137188160463,8.03593971037769,-5.3733536489505,5.42222269219544,0.960002697577204,2.51723568574892,2.29408622244854,0.803060474208564,-3.34605305439968,1.95127179457734,-1.67840476409564,1.33504668732977,-1.70014056821913,3.48255784126073,-2.24701590227739,1.28156212057852,2.82360955438351,-0.439450293324296,-1.27110380520011,2.01304111037876,0.505922504880863,0.893760009877411,0.405600588580074,-0.708978312081062,0.568607724926422,1.01660584349442,0.147731924886602,-1.96609205417604,-0.977236301138071,-0.124050062053771,0.171406610398693,-0.27725222455833,0.349144740534682,0.0219876041003811,-0.0330803544792882,-0.286987203916074,0.0101153302943528,-0.0286222204851711,-0.0509335903287391,-0.0372618357158416,0.0228367710408187,0.0775488412587002,-0.0300267575883261,0.00631517308491286,-0.0105208422428743,-4.70673847119407e-15,"somatic hypermutation of immunoglobulin genes"
"somatic recombination of immunoglobulin gene segments",-57.8488714102522,0.975169321027513,2.28226464662652,3.65736093302579,1.87181858325373,-6.80852544347785,-0.203701969736672,3.37543231855326,9.86789288099168,-9.60212540170718,16.7415072628937,14.7916678089612,-1.5486276662598,-34.7238743805564,-38.3598435041296,53.8506999615366,7.93697060884517,-5.49532814633201,-0.280542933331893,3.92317873555189,-3.60965359875712,-0.382610208476506,-2.15772288367363,1.8911617596795,4.39841755580772,0.166227596544327,-2.14501089501574,0.71927463701459,-1.45057489649849,2.8120887657009,-0.0414529148290863,1.56994528162394,-2.03567800051429,2.74534403676629,0.860977292601143,-0.0359613231042421,4.0000006500409,-1.26515726486252,-0.446546055480085,1.46718509804736,-1.96423054095664,-1.29098935889873,-2.51368306301887,0.613416369849862,2.17796525486027,0.334062737354002,2.15744405556074,0.722185079610744,0.672999180791017,3.39896853466933,-0.813200132034325,-0.454888614049708,-1.07906909215462,-4.16488959066151,-1.19915820257401,-3.41858856476285,1.28618513217393,0.47546679919649,2.42873536385735,-0.0955454183681376,17.2807925807909,-6.03426246432745,1.64279320700134,-6.53946047892636,-6.87447422991648,0.605580782477,5.23296785150869,-4.00502028890718,2.4430011591162,5.97139401991963,-0.25439082840771,-3.3174931388109,0.0450061346114908,1.3406913050396,-1.37548449121763,-4.55825580536498,4.60643742851304,-2.09403076090314,-2.10133586196028,1.53381011576633,-1.67815061649163,0.393608581035367,-0.554256862470838,-1.00887210303814,0.262578366122082,0.721224107107985,-0.273447723646962,0.315315199719605,-0.229593705623308,0.611622944240209,0.00695281510386949,0.35609258799081,-0.346504044324011,-0.984386959438261,0.318386403370753,0.155361262071965,-0.429346307494575,0.0162086060374542,-0.393638198439704,-0.0264485810217503,-0.100478675636435,-0.0449886625664179,-0.058814094596464,0.158409810891779,0.471235208786161,0.241044580145796,0.0881479062195313,-0.0078476476373137,0.143002383291862,0.0538099256949126,-0.0511629932218063,-0.0339669379772392,-0.138735374394313,0.027371297705045,-0.0477820352843698,-0.0304052306306339,-0.0461112473965639,0.00198346094492123,0.0175518039117432,-0.00254179091232439,0.00329880164280712,0.00136854628127387,8.33827364793427e-14,"somatic recombination of immunoglobulin gene segments"
"sulfation",-65.9828266631549,0.574856037022704,1.39349414193595,1.06078752440721,3.05727857176488,-3.5275017915506,-1.26569170165312,0.447674513297408,2.57144145886637,-0.778525247123246,0.799567165017508,-3.36276478716243,-0.17352050568584,-0.781467580094031,0.2024033753887,-2.59958441064018,1.83461773573488,-1.61947845162221,-3.18948247515861,-2.61261098236509,2.78319997387088,3.72207738566953,-3.02202004740155,0.930054592354445,1.19844737350836,2.15894768297758,0.631684000659374,-0.386753892724999,-0.671598432682033,-1.29847850201749,0.295360838411588,0.46286191775155,0.324651274647237,0.728061074582391,-0.807059902780958,-0.547949406702258,-0.761152265973009,2.02853878420673,0.87723438561865,-1.00468043231458,-0.853634733682233,-0.0402262257863842,1.42336454619742,-0.939962122488107,-0.271373916298222,-1.37133425706311,-1.30337146476932,-1.82057052197225,-1.32370826949373,-1.71409611687667,-0.155936547951766,0.828114354663107,-4.00178104890231,0.92630720615918,-3.01644101383985,-0.685387205338423,0.883072659068333,0.649908030598015,-0.39706358483665,0.0167499524322906,-0.580284950717129,-0.60793017054883,0.683521337037454,-0.328890060666791,1.4137176717886,1.91506601971249,0.810704560009905,1.11553021128428,0.147830370953106,0.148719863712196,-1.28718349941385,2.47398175960274,0.215616160097015,0.273516176080353,0.722874569108338,-0.206618399230609,-0.377394347820073,0.369305311422827,0.993128806418988,-1.7860761016937,0.295411734923772,-4.28638215227885,-4.14013663977416,-9.64700530702744,-3.18412042184707,-6.45222412447777,-2.58329062150398,14.786381637491,-9.08695550719957,-6.43411398697223,9.36400752966968,0.9335760193303,-9.7985992878275,-1.70317921135932,3.61065053094504,1.39172117037902,1.51297292319772,-1.22007372277815,1.45112500696123,0.0774963294631689,-0.0341008596971848,-0.428949551380181,-1.311710244735,-0.0170148525729848,0.0166887716881374,-0.330980258918262,-0.0934293860730031,-0.178683265805029,-0.0927019834697126,0.108471174549355,0.198583166380382,0.0149534369845304,0.100363022299626,-0.126125654257018,0.0899986888781749,0.0316267720818129,0.057500365287355,0.0481460894079076,-0.00228264831390303,0.124232101540814,0.0110616652302675,0.00254305075340162,5.91807419042523e-14,"sulfation"
"t-circle formation",-50.6225815798963,-2.25070711540689,-1.48489867291702,0.110728710341184,2.20142379460687,-4.67232123301555,1.96598555834769,-4.0912036353719,6.22531191244302,-1.16361114671011,-2.30248695249308,-4.02031891950597,-1.44623765294008,0.681641465364045,2.74878660857736,-4.98153497310639,-6.96306258401247,3.74090308209155,17.9037806641659,14.2205012624025,4.26111324926828,14.4430643569009,0.409413668700903,-11.2281499014387,15.5216741922857,-3.8141120993442,3.22767069045053,0.180385750977567,0.430160592830841,8.01219195533346,-9.10937253239782,1.88247810432566,6.23566774617243,4.28711092564613,9.42572897317064,-13.4901702012973,9.36430049695884,-14.3195691269967,12.8861881418083,1.5874256879058,-2.51620095006421,-0.118521662701646,-3.8229911043845,1.52499686093332,-0.976787382389926,3.22678043394801,3.05328322454606,1.30938003646784,0.0268489436424173,3.94021521512952,-1.4712134820333,-3.62662485141595,1.7747041399932,1.08126138545469,-1.47333684387675,3.4607106142187,1.17746443954324,1.98962134469284,2.31213887588993,-9.17379633448336,0.659137823002484,3.08491950908785,3.37038855515616,0.781073161784369,1.68255080395794,-1.89030980819418,-4.55641200839614,-0.190483596999284,0.362975986294491,1.37784823450281,1.53656276503894,1.16762258885258,-1.95160030094105,-0.746047766473448,-0.492064453027286,-0.133738830059754,2.88388401081463,-0.840880517153655,-2.6681420510233,0.706997570756696,-3.94583690945767,4.69725295531074,0.509156408767102,-3.68651607462828,-0.0341892774746679,-2.21350980309339,0.599254995279535,-5.42840470803165,-2.31883048344448,3.92434940805066,11.2563864040467,-9.86400137186843,2.52823484823184,0.465276872184032,-1.5272000725913,-1.12769963135269,0.649690337679955,0.436611832892563,2.70594319043345,0.600494898460696,-0.196213388002094,0.797350403931807,1.51369269911404,-0.153319457566951,-0.461077346575218,-0.0512162803393161,-0.235262214301794,0.0236638200362197,0.777979540115162,0.0306404798877999,0.0767260327905083,-0.1506118385569,-0.0863763277758111,-0.00741575267654883,0.0249494048949133,-0.149974101760292,-0.0767807889539128,-0.0651386600851553,0.0133297174282521,-0.0458157899260501,-0.031461851368153,-0.00877578691214504,-4.40287997033328e-14,"t-circle formation"
